reaction_id	probability	complex_diagnostic	complex_details	putative_GPR
rxn05287	0.13404805109358	HASCOMPLEXES	///kb|cpx.559 (0.0439; CPLX_FULL) ///kb|cpx.2 (0.0184; CPLX_FULL) ///kb|cpx.1 (0.1219; CPLX_FULL) ///kb|cpx.558 (0.1340; CPLX_FULL) 	fig|267377.1.peg.45
rxn05289	0.953626959135349	HASCOMPLEXES	///kb|cpx.1676 (0.9536; CPLX_FULL) 	fig|267377.1.peg.959
rxn05443	0	HASCOMPLEXES	///kb|cpx.149 (0.0000; CPLX_NOTTHERE) 	
rxn05442	0	HASCOMPLEXES	///kb|cpx.149 (0.0000; CPLX_NOTTHERE) 	
rxn05441	0	HASCOMPLEXES	///kb|cpx.149 (0.0000; CPLX_NOTTHERE) 	
rxn05440	0	HASCOMPLEXES	///kb|cpx.149 (0.0000; CPLX_NOTTHERE) 	
rxn05447	0	HASCOMPLEXES	///kb|cpx.149 (0.0000; CPLX_NOTTHERE) 	
rxn05446	0	HASCOMPLEXES	///kb|cpx.149 (0.0000; CPLX_NOTTHERE) 	
rxn05445	0	HASCOMPLEXES	///kb|cpx.149 (0.0000; CPLX_NOTTHERE) 	
rxn05444	0	HASCOMPLEXES	///kb|cpx.149 (0.0000; CPLX_NOTTHERE) 	
rxn05449	0	HASCOMPLEXES	///kb|cpx.149 (0.0000; CPLX_NOTTHERE) 	
rxn05448	0	HASCOMPLEXES	///kb|cpx.149 (0.0000; CPLX_NOTTHERE) 	
rxn10167	0	HASCOMPLEXES	///kb|cpx.1061 (0.0000; CPLX_NOTTHERE) 	
rxn10163	0	HASCOMPLEXES	///kb|cpx.1125 (0.0000; CPLX_NOREPS) 	
rxn10162	0	HASCOMPLEXES	///kb|cpx.1125 (0.0000; CPLX_NOREPS) 	
rxn10161	0	HASCOMPLEXES	///kb|cpx.1125 (0.0000; CPLX_NOREPS) 	
rxn10160	0.178587236812906	HASCOMPLEXES	///kb|cpx.802 (0.1786; CPLX_FULL) 	fig|267377.1.peg.835
rxn20250	0	HASCOMPLEXES	///kb|cpx.50348 (0.0000; CPLX_NOREPS) ///kb|cpx.51345 (0.0000; CPLX_NOREPS) ///kb|cpx.51375 (0.0000; CPLX_NOREPS) ///kb|cpx.50314 (0.0000; CPLX_NOREPS) ///kb|cpx.51175 (0.0000; CPLX_NOREPS) ///kb|cpx.50381 (0.0000; CPLX_NOREPS) ///kb|cpx.50744 (0.0000; CPLX_NOREPS) ///kb|cpx.50542 (0.0000; CPLX_NOREPS) ///kb|cpx.51316 (0.0000; CPLX_NOREPS) ///kb|cpx.50055 (0.0000; CPLX_NOREPS) ///kb|cpx.50536 (0.0000; CPLX_NOREPS) ///kb|cpx.50650 (0.0000; CPLX_NOREPS) ///kb|cpx.50915 (0.0000; CPLX_NOREPS) ///kb|cpx.50609 (0.0000; CPLX_NOREPS) ///kb|cpx.51285 (0.0000; CPLX_NOREPS) ///kb|cpx.51177 (0.0000; CPLX_NOREPS) ///kb|cpx.50315 (0.0000; CPLX_NOREPS) ///kb|cpx.50954 (0.0000; CPLX_NOREPS) ///kb|cpx.51015 (0.0000; CPLX_NOREPS) ///kb|cpx.50816 (0.0000; CPLX_NOREPS) ///kb|cpx.50459 (0.0000; CPLX_NOREPS) ///kb|cpx.50763 (0.0000; CPLX_NOREPS) ///kb|cpx.51387 (0.0000; CPLX_NOREPS) ///kb|cpx.50481 (0.0000; CPLX_NOREPS) ///kb|cpx.50592 (0.0000; CPLX_NOREPS) ///kb|cpx.50691 (0.0000; CPLX_NOREPS) ///kb|cpx.50456 (0.0000; CPLX_NOREPS) ///kb|cpx.50625 (0.0000; CPLX_NOREPS) ///kb|cpx.50820 (0.0000; CPLX_NOREPS) ///kb|cpx.50746 (0.0000; CPLX_NOREPS) 	
rxn04139	0.000897145161219567	HASCOMPLEXES	///kb|cpx.245 (0.0009; CPLX_FULL) 	fig|267377.1.peg.388
rxn10169	0	HASCOMPLEXES	///kb|cpx.1670 (0.0000; CPLX_NOTTHERE) 	
rxn10168	0.0472848926391486	HASCOMPLEXES	///kb|cpx.1220 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1219 (0.0103; CPLX_FULL) ///kb|cpx.1218 (0.0473; CPLX_FULL) 	fig|267377.1.peg.520
rxn01100	0.98697325352114	HASCOMPLEXES	///kb|cpx.1783 (0.9870; CPLX_FULL) 	(fig|267377.1.peg.1431 or fig|267377.1.peg.1532)
rxn28010	0	HASCOMPLEXES	///kb|cpx.50348 (0.0000; CPLX_NOREPS) ///kb|cpx.51345 (0.0000; CPLX_NOREPS) ///kb|cpx.51375 (0.0000; CPLX_NOREPS) ///kb|cpx.50314 (0.0000; CPLX_NOREPS) ///kb|cpx.51175 (0.0000; CPLX_NOREPS) ///kb|cpx.50381 (0.0000; CPLX_NOREPS) ///kb|cpx.50744 (0.0000; CPLX_NOREPS) ///kb|cpx.50542 (0.0000; CPLX_NOREPS) ///kb|cpx.51316 (0.0000; CPLX_NOREPS) ///kb|cpx.50055 (0.0000; CPLX_NOREPS) ///kb|cpx.50536 (0.0000; CPLX_NOREPS) ///kb|cpx.50650 (0.0000; CPLX_NOREPS) ///kb|cpx.50915 (0.0000; CPLX_NOREPS) ///kb|cpx.50609 (0.0000; CPLX_NOREPS) ///kb|cpx.51285 (0.0000; CPLX_NOREPS) ///kb|cpx.51177 (0.0000; CPLX_NOREPS) ///kb|cpx.50315 (0.0000; CPLX_NOREPS) ///kb|cpx.50954 (0.0000; CPLX_NOREPS) ///kb|cpx.51015 (0.0000; CPLX_NOREPS) ///kb|cpx.50816 (0.0000; CPLX_NOREPS) ///kb|cpx.50459 (0.0000; CPLX_NOREPS) ///kb|cpx.50763 (0.0000; CPLX_NOREPS) ///kb|cpx.51387 (0.0000; CPLX_NOREPS) ///kb|cpx.50481 (0.0000; CPLX_NOREPS) ///kb|cpx.50592 (0.0000; CPLX_NOREPS) ///kb|cpx.50691 (0.0000; CPLX_NOREPS) ///kb|cpx.50456 (0.0000; CPLX_NOREPS) ///kb|cpx.50625 (0.0000; CPLX_NOREPS) ///kb|cpx.50820 (0.0000; CPLX_NOREPS) ///kb|cpx.50746 (0.0000; CPLX_NOREPS) 	
rxn05197	0.203102876208714	HASCOMPLEXES	///kb|cpx.1667 (0.1961; CPLX_FULL) ///kb|cpx.1507 (0.2031; CPLX_FULL) 	fig|267377.1.peg.681 or fig|267377.1.peg.789
rxn05663	0.00527409415945501	HASCOMPLEXES	///kb|cpx.1623 (0.0000; CPLX_NOREPS) ///kb|cpx.1626 (0.0000; CPLX_NOREPS) ///kb|cpx.1625 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1624 (0.0053; CPLX_FULL) 	fig|267377.1.peg.382
rxn05193	0.500990432325612	HASCOMPLEXES	///kb|cpx.647 (0.5010; CPLX_FULL) 	(fig|267377.1.peg.867 and fig|267377.1.peg.866 and fig|267377.1.peg.868)
rxn17521	0	HASCOMPLEXES	///kb|cpx.51096 (0.0000; CPLX_NOREPS) 	
rxn05199	0	HASCOMPLEXES	///kb|cpx.219 (0.0000; CPLX_NOREPS) ///kb|cpx.218 (0.0000; CPLX_NOTTHERE) 	
rxn05198	0	HASCOMPLEXES	///kb|cpx.219 (0.0000; CPLX_NOREPS) ///kb|cpx.218 (0.0000; CPLX_NOTTHERE) 	
rxn05669	0	HASCOMPLEXES	///kb|cpx.1075 (0.0000; CPLX_NOREPS) ///kb|cpx.1074 (0.0000; CPLX_NOTTHERE) 	
rxn28386	0	HASCOMPLEXES	///kb|cpx.50318 (0.0000; CPLX_NOREPS) 	
rxn28387	0	HASCOMPLEXES	///kb|cpx.50318 (0.0000; CPLX_NOREPS) 	
rxn28389	0	HASCOMPLEXES	///kb|cpx.725 (0.0000; CPLX_NOTTHERE) 	
rxn10094	0.68381972718229	HASCOMPLEXES	///kb|cpx.513 (0.6838; CPLX_FULL) 	fig|267377.1.peg.497
rxn11544	0.981797711651384	HASCOMPLEXES	///kb|cpx.1251 (0.9818; CPLX_FULL) 	(fig|267377.1.peg.1478 or fig|267377.1.peg.1477)
rxn11545	0	HASCOMPLEXES	///kb|cpx.240 (0.0000; CPLX_NOTTHERE) 	
rxn00634	0	HASCOMPLEXES	///kb|cpx.1364 (0.0000; CPLX_NOTTHERE) 	
rxn00120	0	HASCOMPLEXES	///kb|cpx.50182 (0.0000; CPLX_NOREPS) 	
rxn00121	0.00217363788690016	HASCOMPLEXES	///kb|cpx.50836 (0.0022; CPLX_FULL) 	fig|267377.1.peg.339
rxn00122	0	HASCOMPLEXES	///kb|cpx.687 (0.0000; CPLX_NOTTHERE) ///kb|cpx.50371 (0.0000; CPLX_NOREPS) ///kb|cpx.50305 (0.0000; CPLX_NOTTHERE) 	
rxn00123	0	HASCOMPLEXES	///kb|cpx.50121 (0.0000; CPLX_NOREPS) 	
rxn00124	0	HASCOMPLEXES	///kb|cpx.74 (0.0000; CPLX_NOTTHERE) 	
rxn00126	0.989569899959952	HASCOMPLEXES	///kb|cpx.1451 (0.9896; CPLX_FULL) ///kb|cpx.1452 (0.0000; CPLX_NOTTHERE) 	fig|267377.1.peg.1640
rxn00127	0.950612266074865	HASCOMPLEXES	///kb|cpx.1475 (0.9506; CPLX_FULL) ///kb|cpx.1474 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1473 (0.0000; CPLX_NOTTHERE) 	fig|267377.1.peg.1583
rxn00128	0	HASCOMPLEXES	///kb|cpx.50832 (0.0000; CPLX_NOREPS) 	
rxn05063	0	HASCOMPLEXES	///kb|cpx.864 (0.0000; CPLX_NOTTHERE) 	
rxn28120	0	HASCOMPLEXES	///kb|cpx.1814 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1105 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1815 (0.0000; CPLX_NOTTHERE) 	
rxn05064	0	HASCOMPLEXES	///kb|cpx.864 (0.0000; CPLX_NOTTHERE) 	
rxn00029	0.993346400700415	HASCOMPLEXES	///kb|cpx.733 (0.9933; CPLX_FULL) 	fig|267377.1.peg.1258
rxn10254	0	HASCOMPLEXES	///kb|cpx.181 (0.0000; CPLX_NOTTHERE) 	
rxn00505	0.319254002973492	HASCOMPLEXES	///kb|cpx.1301 (0.0000; CPLX_NOREPS) ///kb|cpx.1300 (0.0000; CPLX_NOREPS) ///kb|cpx.1296 (0.0000; CPLX_NOREPS) ///kb|cpx.1298 (0.3193; CPLX_FULL) ///kb|cpx.1299 (0.0000; CPLX_NOREPS) ///kb|cpx.1295 (0.0000; CPLX_NOREPS) 	fig|267377.1.peg.880
rxn00020	0	HASCOMPLEXES	///kb|cpx.726 (0.0000; CPLX_NOTTHERE) ///kb|cpx.725 (0.0000; CPLX_NOTTHERE) 	
rxn00022	0	HASCOMPLEXES	///kb|cpx.1674 (0.0000; CPLX_NOTTHERE) ///kb|cpx.173 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1675 (0.0000; CPLX_NOTTHERE) 	
rxn01292	0	HASCOMPLEXES	///kb|cpx.551 (0.0000; CPLX_NOTTHERE) 	
rxn01521	0.932977571995847	HASCOMPLEXES	///kb|cpx.1447 (0.9330; CPLX_FULL) ///kb|cpx.863 (0.0526; CPLX_FULL) 	fig|267377.1.peg.1051
rxn01834	0	HASCOMPLEXES	///kb|cpx.337 (0.0000; CPLX_NOTTHERE) 	
rxn01291	0	HASCOMPLEXES	///kb|cpx.1060 (0.0000; CPLX_NOREPS) 	
rxn01524	0	HASCOMPLEXES	///kb|cpx.915 (0.0000; CPLX_NOTTHERE) 	
rxn01833	0	HASCOMPLEXES	///kb|cpx.490 (0.0000; CPLX_NOREPS) ///kb|cpx.492 (0.0000; CPLX_NOTTHERE) 	
rxn01830	0	HASCOMPLEXES	///kb|cpx.397 (0.0000; CPLX_NOTTHERE) 	
rxn01527	0	HASCOMPLEXES	///kb|cpx.51246 (0.0000; CPLX_NOREPS) 	
rxn01298	0	HASCOMPLEXES	///kb|cpx.915 (0.0000; CPLX_NOTTHERE) 	
rxn01299	0	HASCOMPLEXES	///kb|cpx.1118 (0.0000; CPLX_NOTTHERE) 	
rxn08471	0.000878350688611027	HASCOMPLEXES	///kb|cpx.110 (0.0009; CPLX_FULL) 	fig|267377.1.peg.58
rxn08470	0.000878350688611027	HASCOMPLEXES	///kb|cpx.110 (0.0009; CPLX_FULL) 	fig|267377.1.peg.58
rxn05610	0	HASCOMPLEXES	///kb|cpx.1747 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1746 (0.0000; CPLX_NOTTHERE) 	
rxn00638	0.00761453198145328	HASCOMPLEXES	///kb|cpx.686 (0.0076; CPLX_FULL) 	fig|267377.1.peg.353
rxn01639	0	HASCOMPLEXES	///kb|cpx.1339 (0.0000; CPLX_NOTTHERE) 	
rxn01634	0.0368901419383199	HASCOMPLEXES	///kb|cpx.343 (0.0369; CPLX_FULL) 	fig|267377.1.peg.576
rxn01635	0.636666043241879	HASCOMPLEXES	///kb|cpx.778 (0.6367; CPLX_FULL) 	fig|267377.1.peg.576
rxn01636	0.988004066767592	HASCOMPLEXES	///kb|cpx.1763 (0.9880; CPLX_FULL) 	fig|267377.1.peg.897
rxn01637	0.949242883697404	HASCOMPLEXES	///kb|cpx.428 (0.0000; CPLX_NOTTHERE) ///kb|cpx.427 (0.9492; CPLX_FULL) 	fig|267377.1.peg.1101
rxn01630	0	HASCOMPLEXES	///kb|cpx.1328 (0.0000; CPLX_NOTTHERE) 	
rxn01633	0	HASCOMPLEXES	///kb|cpx.1561 (0.0000; CPLX_NOTTHERE) 	
rxn01746	0	HASCOMPLEXES	///kb|cpx.784 (0.0000; CPLX_NOTTHERE) 	
rxn01747	0	HASCOMPLEXES	///kb|cpx.342 (0.0000; CPLX_NOTTHERE) 	
rxn01740	0.822260468884499	HASCOMPLEXES	///kb|cpx.1531 (0.8223; CPLX_FULL) ///kb|cpx.1532 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1533 (0.1589; CPLX_FULL) ///kb|cpx.1535 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1534 (0.0000; CPLX_NOTTHERE) 	fig|267377.1.peg.936
rxn01743	0	HASCOMPLEXES	///kb|cpx.50852 (0.0000; CPLX_NOREPS) 	
rxn01748	0	HASCOMPLEXES	///kb|cpx.1265 (0.0000; CPLX_NOTTHERE) 	
rxn00214	0.908072638642022	HASCOMPLEXES	///kb|cpx.788 (0.9081; CPLX_FULL) 	fig|267377.1.peg.1090
rxn12147	0	HASCOMPLEXES	///kb|cpx.504 (0.0000; CPLX_NOTTHERE) 	
rxn12146	0	HASCOMPLEXES	///kb|cpx.1070 (0.0000; CPLX_NOTTHERE) 	
rxn00213	0.98641519011946	HASCOMPLEXES	///kb|cpx.1686 (0.9864; CPLX_FULL) 	fig|267377.1.peg.1091
rxn00708	0.0525779960217389	HASCOMPLEXES	///kb|cpx.863 (0.0526; CPLX_FULL) 	fig|267377.1.peg.1201
rxn00709	0	HASCOMPLEXES	///kb|cpx.111 (0.0000; CPLX_NOTTHERE) ///kb|cpx.7 (0.0000; CPLX_NOTTHERE) 	
rxn24548	0	HASCOMPLEXES	///kb|cpx.50829 (0.0000; CPLX_NOREPS) 	
rxn00700	0	HASCOMPLEXES	///kb|cpx.50235 (0.0000; CPLX_NOREPS) 	
rxn00701	0	HASCOMPLEXES	///kb|cpx.50358 (0.0000; CPLX_NOREPS) 	
rxn00702	0	HASCOMPLEXES	///kb|cpx.1154 (0.0000; CPLX_NOTTHERE) 	
rxn00704	0.0874618234240065	HASCOMPLEXES	///kb|cpx.472 (0.0875; CPLX_FULL) 	fig|267377.1.peg.1372
rxn00707	0.0134789976371299	HASCOMPLEXES	///kb|cpx.797 (0.0135; CPLX_FULL) 	fig|267377.1.peg.1205
rxn24546	0	HASCOMPLEXES	///kb|cpx.50135 (0.0000; CPLX_NOREPS) 	
rxn10180	0.249212502977008	HASCOMPLEXES	///kb|cpx.1230 (0.2492; CPLX_FULL) 	fig|267377.1.peg.1700
rxn10182	0.31285425918711	HASCOMPLEXES	///kb|cpx.835 (0.3129; CPLX_FULL) 	fig|267377.1.peg.850
rxn06848	0	HASCOMPLEXES	///kb|cpx.1373 (0.0000; CPLX_NOTTHERE) 	
rxn10184	0	HASCOMPLEXES	///kb|cpx.1057 (0.0000; CPLX_NOTTHERE) 	
rxn10321	0	HASCOMPLEXES	///kb|cpx.36 (0.0000; CPLX_NOTTHERE) 	
rxn01069	0.985652965899948	HASCOMPLEXES	///kb|cpx.564 (0.9857; CPLX_FULL) 	fig|267377.1.peg.135
rxn15062	0	HASCOMPLEXES	///kb|cpx.50975 (0.0000; CPLX_NOREPS) 	
rxn10323	0	HASCOMPLEXES	///kb|cpx.36 (0.0000; CPLX_NOTTHERE) 	
rxn01068	0	HASCOMPLEXES	///kb|cpx.1828 (0.0000; CPLX_NOTTHERE) 	
rxn02320	0.732892177115265	HASCOMPLEXES	///kb|cpx.50399 (0.7329; CPLX_FULL) ///kb|cpx.580 (0.6123; CPLX_FULL) 	fig|267377.1.peg.1216
rxn01226	0	HASCOMPLEXES	///kb|cpx.1118 (0.0000; CPLX_NOTTHERE) 	
rxn08129	0	HASCOMPLEXES	///kb|cpx.585 (0.0000; CPLX_NOTTHERE) 	
rxn08128	0	HASCOMPLEXES	///kb|cpx.585 (0.0000; CPLX_NOTTHERE) 	
rxn02133	0	HASCOMPLEXES	///kb|cpx.51203 (0.0000; CPLX_NOREPS) 	
rxn00414	0.999207145071789	HASCOMPLEXES	///kb|cpx.1453 (0.9918; CPLX_FULL) ///kb|cpx.50256 (0.9918; CPLX_FULL) ///kb|cpx.50083 (0.9992; CPLX_FULL) 	fig|267377.1.peg.1013 or (fig|267377.1.peg.1013 and fig|267377.1.peg.1589) or fig|267377.1.peg.1589
rxn00416	0.923404488087125	HASCOMPLEXES	///kb|cpx.1543 (0.9234; CPLX_FULL) 	fig|267377.1.peg.918
rxn08127	0	HASCOMPLEXES	///kb|cpx.585 (0.0000; CPLX_NOTTHERE) 	
rxn08126	0	HASCOMPLEXES	///kb|cpx.585 (0.0000; CPLX_NOTTHERE) 	
rxn00412	0.987111134197692	HASCOMPLEXES	///kb|cpx.822 (0.9871; CPLX_FULL) 	fig|267377.1.peg.893
rxn08656	0.247150965966167	HASCOMPLEXES	///kb|cpx.363 (0.2472; CPLX_PARTIAL_1_of_3) 	fig|267377.1.peg.1067
rxn02716	0	HASCOMPLEXES	///kb|cpx.602 (0.0000; CPLX_NOTTHERE) 	
rxn10945	0	HASCOMPLEXES	///kb|cpx.410 (0.0000; CPLX_NOTTHERE) 	
rxn23751	0	HASCOMPLEXES	///kb|cpx.51152 (0.0000; CPLX_NOREPS) 	
rxn10892	0	HASCOMPLEXES	///kb|cpx.753 (0.0000; CPLX_NOTTHERE) 	
rxn03869	0	HASCOMPLEXES	///kb|cpx.730 (0.0000; CPLX_NOTTHERE) 	
rxn10895	0	HASCOMPLEXES	///kb|cpx.753 (0.0000; CPLX_NOTTHERE) 	
rxn04724	0	HASCOMPLEXES	///kb|cpx.160 (0.0000; CPLX_NOTTHERE) 	
rxn02402	0.96992356881821	HASCOMPLEXES	///kb|cpx.1733 (0.9699; CPLX_FULL) 	fig|267377.1.peg.877
rxn02400	0.0525779960217389	HASCOMPLEXES	///kb|cpx.863 (0.0526; CPLX_FULL) 	fig|267377.1.peg.1201
rxn02401	0	HASCOMPLEXES	///kb|cpx.50992 (0.0000; CPLX_NOREPS) 	
rxn02404	0	HASCOMPLEXES	///kb|cpx.468 (0.0000; CPLX_NOTTHERE) 	
rxn02405	0	HASCOMPLEXES	///kb|cpx.836 (0.0000; CPLX_NOTTHERE) 	
rxn15270	0	HASCOMPLEXES	///kb|cpx.748 (0.0000; CPLX_NOTTHERE) 	
rxn15271	0.0184402942236338	HASCOMPLEXES	///kb|cpx.325 (0.0184; CPLX_FULL) 	fig|267377.1.peg.1115
rxn10303	0.036574538513259	HASCOMPLEXES	///kb|cpx.131 (0.0366; CPLX_FULL) 	(fig|267377.1.peg.1088 or fig|267377.1.peg.356 or fig|267377.1.peg.1293)
rxn07295	0	HASCOMPLEXES	///kb|cpx.381 (0.0000; CPLX_NOTTHERE) 	
rxn10301	0.036574538513259	HASCOMPLEXES	///kb|cpx.131 (0.0366; CPLX_FULL) 	(fig|267377.1.peg.1088 or fig|267377.1.peg.356 or fig|267377.1.peg.1293)
rxn10300	0.036574538513259	HASCOMPLEXES	///kb|cpx.131 (0.0366; CPLX_FULL) 	(fig|267377.1.peg.1088 or fig|267377.1.peg.356 or fig|267377.1.peg.1293)
rxn10307	0.39392160249492	HASCOMPLEXES	///kb|cpx.497 (0.3939; CPLX_FULL) 	fig|267377.1.peg.1423
rxn10306	0.036574538513259	HASCOMPLEXES	///kb|cpx.131 (0.0366; CPLX_FULL) 	(fig|267377.1.peg.1088 or fig|267377.1.peg.356 or fig|267377.1.peg.1293)
rxn07292	0	HASCOMPLEXES	///kb|cpx.886 (0.0000; CPLX_NOREPS) 	
rxn10304	0.036574538513259	HASCOMPLEXES	///kb|cpx.131 (0.0366; CPLX_FULL) 	(fig|267377.1.peg.1088 or fig|267377.1.peg.356 or fig|267377.1.peg.1293)
rxn10309	0.39392160249492	HASCOMPLEXES	///kb|cpx.497 (0.3939; CPLX_FULL) 	fig|267377.1.peg.1423
rxn10308	0.39392160249492	HASCOMPLEXES	///kb|cpx.497 (0.3939; CPLX_FULL) 	fig|267377.1.peg.1423
rxn04928	0.0015204430552432	HASCOMPLEXES	///kb|cpx.449 (0.0015; CPLX_FULL) 	fig|267377.1.peg.1270
rxn04924	0	HASCOMPLEXES	///kb|cpx.51009 (0.0000; CPLX_NOREPS) 	
rxn05528	0.927671624804841	HASCOMPLEXES	///kb|cpx.1697 (0.9277; CPLX_FULL) 	fig|267377.1.peg.1165
rxn05526	0	HASCOMPLEXES	///kb|cpx.890 (0.0000; CPLX_NOTTHERE) 	
rxn05527	0.763936138765249	HASCOMPLEXES	///kb|cpx.1506 (0.7639; CPLX_PARTIAL_1_of_2) ///kb|cpx.1507 (0.2031; CPLX_FULL) 	fig|267377.1.peg.789
rxn03041	0.171835900768451	HASCOMPLEXES	///kb|cpx.1371 (0.1718; CPLX_FULL) 	fig|267377.1.peg.144
rxn03040	0.0616846077963218	HASCOMPLEXES	///kb|cpx.1734 (0.0617; CPLX_FULL) 	fig|267377.1.peg.144
rxn07588	0.759835775216248	HASCOMPLEXES	///kb|cpx.738 (0.7598; CPLX_FULL) 	fig|267377.1.peg.1227
rxn07589	0.884244210716393	HASCOMPLEXES	///kb|cpx.484 (0.8842; CPLX_FULL) 	fig|267377.1.peg.1221
rxn10237	0	HASCOMPLEXES	///kb|cpx.251 (0.0000; CPLX_NOTTHERE) 	
rxn10236	0	HASCOMPLEXES	///kb|cpx.251 (0.0000; CPLX_NOTTHERE) 	
rxn10235	0	HASCOMPLEXES	///kb|cpx.251 (0.0000; CPLX_NOTTHERE) 	
rxn10234	0	HASCOMPLEXES	///kb|cpx.251 (0.0000; CPLX_NOTTHERE) 	
rxn10233	0	HASCOMPLEXES	///kb|cpx.251 (0.0000; CPLX_NOTTHERE) 	
rxn10232	0	HASCOMPLEXES	///kb|cpx.251 (0.0000; CPLX_NOTTHERE) 	
rxn10231	0.985649125853791	HASCOMPLEXES	///kb|cpx.192 (0.9856; CPLX_FULL) 	fig|267377.1.peg.1171
rxn10230	0.985649125853791	HASCOMPLEXES	///kb|cpx.192 (0.9856; CPLX_FULL) 	fig|267377.1.peg.1171
rxn03919	0.0335344516378415	HASCOMPLEXES	///kb|cpx.750 (0.0335; CPLX_FULL) 	(fig|267377.1.peg.359 or fig|267377.1.peg.1170 or fig|267377.1.peg.590)
rxn19316	0	HASCOMPLEXES	///kb|cpx.1369 (0.0000; CPLX_NOTTHERE) 	
rxn03910	0	HASCOMPLEXES	///kb|cpx.95 (0.0000; CPLX_NOTTHERE) 	
rxn03445	0.00980455558694079	HASCOMPLEXES	///kb|cpx.1240 (0.0098; CPLX_FULL) 	fig|267377.1.peg.391
rxn03446	0.985652965899948	HASCOMPLEXES	///kb|cpx.564 (0.9857; CPLX_FULL) 	fig|267377.1.peg.135
rxn05297	0	HASCOMPLEXES	///kb|cpx.1900 (0.0000; CPLX_NOREPS) ///kb|cpx.660 (0.0000; CPLX_NOREPS) 	
rxn24131	0	HASCOMPLEXES	///kb|cpx.50325 (0.0000; CPLX_NOREPS) 	
rxn05292	0	HASCOMPLEXES	///kb|cpx.1529 (0.0000; CPLX_NOTTHERE) 	
rxn05293	0	HASCOMPLEXES	///kb|cpx.1330 (0.0000; CPLX_NOTTHERE) 	
rxn03439	0	HASCOMPLEXES	///kb|cpx.1354 (0.0000; CPLX_NOTTHERE) 	
rxn05298	0	HASCOMPLEXES	///kb|cpx.156 (0.0000; CPLX_NOREPS) ///kb|cpx.159 (0.0000; CPLX_NOREPS) ///kb|cpx.157 (0.0000; CPLX_NOREPS) 	
rxn25848	0	HASCOMPLEXES	///kb|cpx.50073 (0.0000; CPLX_NOREPS) 	
rxn05451	0	HASCOMPLEXES	///kb|cpx.117 (0.0000; CPLX_NOTTHERE) 	
rxn05452	0	HASCOMPLEXES	///kb|cpx.117 (0.0000; CPLX_NOTTHERE) 	
rxn05453	0	HASCOMPLEXES	///kb|cpx.117 (0.0000; CPLX_NOTTHERE) 	
rxn05454	0	HASCOMPLEXES	///kb|cpx.117 (0.0000; CPLX_NOTTHERE) 	
rxn05455	0	HASCOMPLEXES	///kb|cpx.117 (0.0000; CPLX_NOTTHERE) 	
rxn05456	0	HASCOMPLEXES	///kb|cpx.117 (0.0000; CPLX_NOTTHERE) 	
rxn00383	0	HASCOMPLEXES	///kb|cpx.51153 (0.0000; CPLX_NOREPS) 	
rxn05458	0	HASCOMPLEXES	///kb|cpx.117 (0.0000; CPLX_NOTTHERE) 	
rxn05459	0	HASCOMPLEXES	///kb|cpx.117 (0.0000; CPLX_NOTTHERE) 	
rxn17502	0	HASCOMPLEXES	///kb|cpx.50912 (0.0000; CPLX_NOREPS) 	
rxn04454	0	HASCOMPLEXES	///kb|cpx.331 (0.0000; CPLX_NOTTHERE) 	
rxn00484	0.116062248689681	HASCOMPLEXES	///kb|cpx.132 (0.1161; CPLX_FULL) 	fig|267377.1.peg.131
rxn10153	0	HASCOMPLEXES	///kb|cpx.409 (0.0000; CPLX_NOREPS) 	
rxn10150	0	HASCOMPLEXES	///kb|cpx.1325 (0.0000; CPLX_NOTTHERE) 	
rxn10151	0	HASCOMPLEXES	///kb|cpx.409 (0.0000; CPLX_NOREPS) 	
rxn10157	0	HASCOMPLEXES	///kb|cpx.3 (0.0000; CPLX_NOTTHERE) 	
rxn10154	0	HASCOMPLEXES	///kb|cpx.409 (0.0000; CPLX_NOREPS) 	
rxn10155	0	HASCOMPLEXES	///kb|cpx.3 (0.0000; CPLX_NOTTHERE) 	
rxn05501	0	HASCOMPLEXES	///kb|cpx.742 (0.0000; CPLX_NOTTHERE) 	
