cco_keggcompound_id	cco_chebi_id
C07400	8354
C18864	82021
C12289	31727
C16679	80657
C06202	16008
C05442	28824
C11144	28887
C16445	80496
C09322	2444
C14766	72843
C04593	15607
C09756	74960
C00237	17245
C10356	7804
C07910	74947
C08854	3299
C18725	38663
C08478	4492
C14965	79489
C18441	81749
C06722	17212
C17257	79335
C09016	2110
C15809	53647
C09070	3443
C04006	18169
C05656	2013
C04346	15952
C10701	6142
C14251	34061
C07602	5356
C08967	8046
C01059	16364
C18759	19503
C09855	2744
C11177	52672
C07035	5555
C08243	6731
C16741	18040
C04794	16126
C01849	16324
C13109	31681
C08261	48131
C15204	48023
C03994	16131
C17753	81318
C05683	1019
C18528	50099
C14029	35030
C03846	2164
C12342	31212
C16304	55336
C16182	80365
C08557	6948
C17663	81257
C17690	81278
C10454	4918
C10192	507499
C16506	80538
C15172	79690
C11215	29125
C06761	38353
C00680	30308
C02658	28465
C00918	17698
C01438	51383
C00325	13332
C00102	945
C09615	8651
C16795	61675
C11053	2328
C04044	18136
C00582	15537
C03868	15711
C01135	16218
C16001	53731
C12236	31948
C15227	53444
C18854	82013
C09361	3679
C00448	17407
C05655	2009
C10438	35697
C13756	34691
C03459	17778
C13297	31649
C09641	2246
C09988	9424
C11037	3639
C15475	79967
C10002	3911
C10781	8837
C07215	36632
C14144	34453
C01302	29112
C05927	2251
C11246	2241
C02970	16477
C18015	49191
C07785	4779
C11195	50729
C14135	34370
C15677	80015
C11885	29652
C07371	8412
C16675	45126
C11416	50235
C11002	6009
C05662	15404
C06545	27965
C12424	31181
C08454	282
C10481	7785
C16857	80770
C14884	79411
C19184	51311
C01010	9889
C03098	17484
C18431	81741
C07443	8107
C08661	2934
C12284	32112
C15040	79560
C01563	28616
C03343	17243
C08051	9327
C09495	6474
C01507	18202
C17466	81109
C04758	15557
C15796	72330
C08604	27475
C15053	79573
C02107	15672
C17402	81063
C10207	4019
C08665	3187
C11574	2185
C12301	32327
C03183	10097
C08185	9670
C09331	2610
C14349	34029
C10478	14469
C04392	28400
C02572	18013
C10731	7315
C10404	9112
C13937	34635
C07190	50673
C18564	81834
C04634	37889
C12105	29694
C09229	7720
C17620	81225
C18187	75437
C18685	81891
C05411	48092
C01157	18095
C08863	4668
C17371	81038
C04700	28289
C12230	32118
C17645	81241
C07277	73950
C19243	82329
C16910	80789
C02330	17683
C13427	32076
C02918	16797
C12486	33118
C14592	21759
C08922	2822
C14620	34256
C10407	9945
C19301	82373
C10047	5326
C09921	1458
C13701	34603
C19055	82182
C17965	81417
C06988	28428
C08910	8915
C03227	17380
C13425	31116
C08768	5860
C02165	15647
C13048	32353
C09324	9
C01252	17442
C10718	6632
C09954	7520
C19595	78586
C09448	4939
C14990	79513
C08688	5831
C00031	4167
C09785	25
C19241	38221
C10634	2438
C01561	17933
C14297	34367
C08115	3505
C00064	18050
C00097	17561
C03506	18299
C14288	32506
C08029	6806
C10173	9367
C10840	10117
C13720	35058
C07537	4902
C06785	4473
C18173	81560
C12296	31725
C05648	36407
C11591	36511
C09367	3211
C09074	3741
C02480	16508
C11981	29536
C14268	34759
C14300	34680
C03197	17290
C13891	34046
C18123	81525
C03860	16251
C07335	16273
C08245	28784
C11372	5847
C16480	80522
C11731	10587
C07486	111762
C05247	15878
C13044	76978
C12835	31074
C07252	7459
C07870	261649
C05892	16329
C08527	5600
C09245	9543
C14726	34194
C05829	71028
C18628	81872
C16551	80559
C10059	2183
C02774	17409
C14598	34354
C09585	9967
C11288	45869
C15888	80154
C10508	105
C16210	80381
C05691	9066
C08032	8732
C14103	20450
C08866	28503
C01109	16747
C06840	161680
C09142	3930
C14476	35047
C07006	5108
C11850	73113
C14234	34717
C14654	34153
C09504	6915
C12212	31747
C02231	17610
C01863	18073
C11682	9479
C12183	31929
C18033	81462
C10658	6645
C17682	81271
C08118	3512
C01582	17118
C01175	16546
C06603	18301
C06986	9239
C07480	28946
C15819	80105
C15877	80148
C16648	80634
C14811	35032
C01170	68678
C15472	30441
C00213	15611
C00811	32374
C14118	34882
C14968	79492
C10858	4743
C05298	1156
C08908	8590
C19027	39411
C09333	2688
C00363	18075
C17637	81235
C07582	27623
C18485	81779
C03107	16165
C09903	9240
C07277	17510
C17904	81374
C03943	4280
C12072	29586
C06121	20096
C01968	16591
C09960	5315
C06932	4024
C02048	18411
C03525	28879
C16333	80454
C09391	3546
C03344	15476
C14098	50720
C06536	28172
C01714	18330
C03664	28854
C01218	2229
C13840	34076
C01215	16253
C19480	82510
C03672	17385
C08649	5989
C08141	9598
C07329	16638
C13635	35164
C13764	34772
C17443	70438
C12006	29619
C04301	28702
C11923	29729
C01783	30787
C07404	8461
C16302	80436
C15480	59277
C04373	28195
C09802	9954
C15130	79648
C18642	81879
C02359	27839
C16214	80384
C14202	34203
C05946	71689
C12093	30306
C18875	39385
C04573	52775
C09850	2433
C06457	3088
C12383	32051
C00261	17169
C18790	39367
C10213	3462
C19245	82331
C18583	81848
C08021	8802
C07415	7936
C13610	34997
C15522	15642
C13806	34920
C01250	16319
C07465	8803
C11182	8434
C05145	27389
C09413	4834
C19128	82249
C06534	27808
C01523	20674
C03474	16907
C02379	16368
C10772	28193
C16172	63546
C11986	29625
C01747	16874
C14697	34428
C06153	23311
C06173	9519
C00002	30616
C19488	254496
C05396	17888
C13031	31562
C08200	7516
C00244	48107
C06165	17101
C12838	38107
C11063	3620
C16470	80513
C04579	18345
C18027	50250
C04856	15644
C03340	18042
C02223	16182
C08318	28932
C14171	34904
C08367	28727
C03672	36659
C11538	3790
C10429	70353
C04053	17117
C16301	55334
C07107	6690
C01192	17868
C19253	82337
C10695	5769
C06155	62383
C04814	15717
C14462	34323
C01125	18395
C10287	8630
C14929	79454
C12241	31928
C15476	79968
C03328	28652
C15440	79939
C12187	32074
C16251	59410
C10103	6579
C18835	81996
C06418	27730
C09286	2366
C00797	15862
C03269	16222
C10106	7005
C08803	3950
C16628	80622
C11198	6736
C05955	27555
C18655	38624
C05435	27740
C06579	18242
C09484	5981
C11678	4484
C13716	34952
C18660	38693
C06000	28259
C18625	262350
C01050	70765
C10664	2404
C09434	4929
C10911	83658
C09025	70499
C18772	81949
C08563	7033
C19029	82159
C02221	27837
C05161	16926
C00072	38290
C05774	28956
C19091	82213
C10060	1406
C01869	119
C10046	75718
C04209	16399
C15193	73970
C09339	76
C08894	4389
C17275	81002
C11048	3167
C01789	28623
C19553	82555
C18411	39353
C06442	7351
C00266	17071
C11320	4221
C18507	39163
C08149	6443
C03117	17661
C08150	6715
C12624	31082
C16995	69187
C15006	79529
C08929	10328
C16860	80773
C00188	16857
C15930	37425
C14257	379896
C10242	9454
C16769	80716
C16594	80592
C00500	17033
C01142	15613
C06685	27641
C07646	3410
C13849	34654
C15887	80153
C16787	80727
C02130	15352
C18132	61158
C00094	48854
C16246	19896
C18425	81738
C12630	31788
C18537	81813
C05946	62213
C13392	31249
C16672	61222
C15776	80094
C06906	3647
C13834	35998
C12127	31018
C13837	34668
C04322	1372
C08098	3483
C04268	68523
C19233	18853
C06163	444
C08425	8454
C16325	80446
C11647	4417
C18929	82071
C03465	35932
C17450	81097
C01132	28037
C02131	2412
C14959	79483
C09249	9910
C11689	3961
C14755	34268
C08902	5633
C10488	8644
C14994	79517
C05172	16144
C12834	31075
C19059	33421
C07928	3642
C10771	6410
C07825	5103
C14157	34983
C09035	2787
C08262	28484
C18296	81647
C17770	81323
C02752	16458
C16692	80662
C15782	80096
C11612	59063
C00992	15852
C06034	1848
C16807	80743
C17622	64239
C07447	2422
C12216	31870
C09936	5676
C08834	28485
C00552	15673
C10413	9912
C00170	17509
C14511	34580
C06516	28611
C09997	2680
C17365	81034
C02903	17769
C13024	31376
C18834	81995
C16747	80701
C00976	85507
C14368	34666
C18738	24536
C17579	69414
C19387	73716
C08339	8525
C04856	44236
C18533	81810
C14078	34653
C10022	2945
C18400	38661
C14325	35299
C19512	82524
C00349	16256
C19332	82393
C10745	9946
C04445	27626
C10904	3287
C03944	4572
C10017	2512
C01875	17700
C09397	4574
C15612	52070
C00327	16349
C10447	48400
C09365	3148
C02477	18145
C09813	27664
C11437	16493
C09586	9981
C16372	80478
C12603	32139
C17009	80858
C16014	50004
C09828	8222
C09664	10417
C06153	25492
C06879	3480
C07875	3231
C16658	80644
C13914	78759
C06414	18311
C00631	17835
C15151	79669
C11750	8255
C03492	15905
C07259	9139
C18535	38592
C16846	80767
C07178	27796
C06537	27943
C14713	34242
C06680	27600
C11023	7683
C13762	34307
C08849	2867
C09131	3576
C10397	8646
C07609	7939
C08691	5890
C12256	31017
C01725	6435
C09942	6114
C12373	32206
C16168	63540
C15766	80090
C08648	28106
C15549	36121
C05451	2290
C01243	18228
C06034	20384
C17758	16098
C10652	3204
C00150	30511
C03428	15442
C17418	81074
C06267	27698
C14826	38300
C00392	16899
C12859	31561
C15387	79888
C03719	17520
C06047	9274
C00899	16302
C14604	13769
C07273	9307
C09609	8208
C02655	17901
C17440	81091
C06824	2666
C16833	83170
C00517	17600
C15066	79586
C06336	27802
C10098	6099
C14578	34709
C15087	79606
C10984	4042
C08323	44247
C00603	28785
C16257	11010
C12986	31885
C08164	7573
C00786	16786
C19255	76604
C11202	3484
C02088	9642
C00137	25492
C00683	15466
C19517	52334
C02345	15605
C09799	9214
C10337	4723
C02132	2424
C18032	81461
C19022	83366
C06644	28959
C12162	31437
C10011	7658
C18758	81940
C01183	17735
C05947	21285
C19099	82221
C09115	6003
C05118	28692
C14688	34573
C07843	650657
C10900	6859
C00038	29105
C18825	81986
C18517	81798
C15474	79966
C02463	50602
C09780	5298
C13974	79401
C09877	53
C18540	81816
C01542	28054
C12278	31431
C02718	18415
C14899	49039
C00695	16359
C07492	7824
C09826	28103
C06513	7714
C14436	34735
C13652	34535
C09916	2440
C17473	81115
C14851	34560
C08068	82873
C01460	16954
C01443	472805
C00596	37319
C04264	8934
C18423	38548
C11505	16052
C01177	18297
C05475	86381
C09086	4660
C09462	126
C05279	28387
C07844	102216
C12392	32153
C08337	8422
C05356	15632
C00193	17169
C04478	18069
C15185	79702
C17416	81072
C16639	47002
C18939	82080
C12195	32309
C07324	77260
C02647	16671
C00964	15389
C14045	34597
C03494	15770
C11637	73926
C08987	9771
C05662	30903
C04712	15838
C11181	8452
C11481	29214
C12621	47925
C18659	38680
C00708	16382
C10070	6017
C18818	81982
C15110	79629
C06089	28151
C10976	663
C07095	38423
C08776	8203
C09565	6391
C14337	34572
C14437	34292
C17901	81371
C17401	73373
C09545	28356
C10971	6020
C17337	81016
C10507	7014
C17355	81024
C09576	9959
C14722	34949
C13194	31346
C00877	36926
C11016	4640
C19220	82311
C02359	19577
C12580	32260
C18623	439819
C11392	129
C06315	6499
C05579	27406
C15793	27173
C09400	3956
C01444	18058
C15696	80030
C14626	34193
C14409	34287
C02837	19471
C00389	16243
C12905	32289
C14308	34839
C10564	7670
C10490	8994
C01589	16069
C04037	17543
C15551	79977
C02059	18067
C09636	4536
C02587	27714
C03290	16795
C10559	4645
C17678	81268
C15104	79623
C01300	44841
C04166	28258
C16988	80844
C09698	6401
C07020	5296
C12047	29647
C10126	2705
C02494	16020
C15034	79556
C05272	28935
C14684	34182
C00628	17189
C01046	16440
C15107	79626
C05307	27888
C06090	15415
C14738	34798
C14790	50450
C01485	17322
C10238	27589
C11846	29563
C14199	34206
C15803	80098
C15992	49305
C12958	31993
C08459	28801
C13916	34863
C03764	17903
C11856	29602
C14094	34265
C06754	27871
C15232	52498
C17327	81011
C14240	34675
C10301	4943
C06880	474053
C14571	34713
C06637	27454
C14021	35017
C13870	35020
C07087	1141
C09381	3888
C14797	33996
C13857	34071
C08938	3987
C02242	28664
C01394	28518
C08105	3492
C01168	18116
C00029	18066
C04919	29056
C14099	52368
C17209	64796
C04199	17379
C13863	34227
C09868	6750
C17536	81168
C15035	79557
C11091	5691
C15915	87044
C09768	2765
C00118	29052
C11808	17372
C06586	28979
C10052	2908
C14983	79507
C19262	40035
C15622	70778
C10533	9428
C18873	82026
C16849	51283
C01586	18089
C00180	30746
C14675	34141
C09254	10016
C04015	29006
C17786	81338
C08341	9034
C15015	79538
C09024	2524
C16517	80545
C06333	1015
C07838	28137
C14692	34627
C15136	79654
C02380	50667
C14638	34516
C01007	17607
C14505	34676
C05313	16835
C00169	17672
C03329	16592
C11295	7189
C12477	31119
C11400	50232
C05767	27484
C03827	16950
C03717	17959
C09232	8188
C04805	28209
C10685	5462
C08252	28586
C06893	16925
C19026	82157
C14740	35055
C08626	5171
C09205	10123
C11495	6853
C07502	63631
C02904	16053
C15739	80068
C07733	27381
C08777	8691
C13546	34902
C19377	41607
C01099	6220
C09465	5375
C16144	62738
C10262	5776
C16482	80524
C17040	80881
C10926	5705
C03598	70802
C00545	33510
C12290	31571
C00740	16523
C19284	76324
C18904	82049
C12600	31991
C00737	16362
C14552	34135
C07660	63598
C09680	5654
C15567	52047
C07274	7640
C16677	63795
C16303	55335
C19212	64206
C05260	27466
C11910	10502
C16735	80695
C14745	35052
C15667	48000
C00946	28223
C17731	81303
C04785	48905
C15878	80149
C15242	79744
C19297	49073
C00704	18421
C10110	7513
C11337	9496
C15940	80193
C10320	3885
C14128	34599
C08832	28688
C00652	16292
C08466	10046
C13676	34809
C19234	82323
C18828	81989
C10744	9936
C14751	35072
C06546	28346
C10636	6094
C11306	2423
C01988	16260
C06080	7599
C19043	82170
C01572	30814
C18980	82119
C10940	4804
C05814	28636
C14886	79413
C09775	3465
C00137	23311
C09635	10220
C17900	81370
C15670	36163
C07326	16070
C11555	16067
C14763	35101
C04181	11812
C07224	50693
C11820	10303
C17922	81385
C12853	32215
C01217	17321
C12471	31395
C11094	3416
C02479	40886
C11674	9074
C18908	82053
C14821	34497
C07849	6817
C08282	27939
C15408	79909
C10950	8523
C17606	81212
C04456	16925
C03665	27971
C11159	9607
C08363	28194
C08440	8047
C02237	16924
C18250	81601
C09169	8269
C09415	4319
C06145	28180
C07589	41423
C11175	8927
C18806	81974
C08618	3086
C16671	80653
C12232	32117
C08349	47977
C09772	3158
C17237	80979
C06516	28658
C01607	37257
C06192	28845
C09087	65778
C05905	27843
C19287	82364
C14566	34697
C01042	16953
C19254	82338
C09705	7940
C15569	49270
C11082	1221
C16248	19390
C18641	81878
C10410	9672
C09987	10445
C13683	34792
C06031	28456
C11941	26137
C10247	2997
C18239	60210
C14828	72663
C14398	34750
C08624	4940
C09285	8213
C01375	61049
C00577	17378
C18220	81595
C07868	107736
C00144	17345
C11598	5807
C19205	82299
C15668	19092
C13777	34545
C15616	12257
C04271	15648
C03017	28867
C02526	16205
C19227	82317
C15158	79676
C19611	29041
C08990	10092
C14390	34787
C10171	116
C01416	27958
C01133	16948
C15847	80126
C07535	29865
C01848	17876
C11314	7753
C07915	6897
C08364	8638
C13670	34992
C11838	29484
C04686	15546
C19484	82514
C15406	79907
C03338	17185
C15602	16509
C09744	10339
C14517	34931
C04469	27415
C02043	17282
C01983	17656
C10042	5065
C01745	36011
C15415	79916
C03154	18142
C10219	3884
C03546	18384
C00378	49105
C19117	82238
C05276	27537
C04201	18103
C14059	34816
C06581	79383
C10856	3870
C15221	35459
C11586	10320
C08426	9151
C19115	82236
C16574	80577
C07290	27430
C10906	48095
C06229	4991
C16527	53487
C09827	28157
C14401	34237
C04063	28858
C03752	17784
C16318	25242
C11822	37012
C18432	81742
C06604	27928
C09176	4855
C10915	3129
C08631	6783
C07965	9605
C18428	116509
C12539	31264
C08010	4474
C10931	3230
C13373	49957
C02835	70804
C17555	78420
C14589	34040
C19499	51403
C16927	80802
C07590	8887
C10174	9691
C14551	34702
C03796	16021
C12250	31222
C08677	4384
C10882	66470
C06775	723
C18712	81907
C10415	65
C17712	81287
C02999	28920
C18711	81906
C00067	16842
C17057	80896
C14863	34254
C08792	3427
C19458	82493
C12096	29561
C08615	10213
C11217	84060
C07084	51007
C17529	81162
C16340	80461
C04122	28293
C00777	50648
C11767	10056
C10309	3556
C14228	38746
C09741	9688
C14640	34745
C15755	80083
C18494	81785
C00080	15378
C08313	9171
C15360	79862
C14284	34209
C06377	18232
C12540	32164
C17139	80943
C12139	31985
C09447	708
C07552	2564
C06664	9542
C03641	37424
C12893	31793
C02934	17862
C11297	7192
C02199	17454
C12280	31831
C13823	34136
C07574	9405
C05574	28791
C15547	52668
C10312	3682
C17458	24182
C18638	74619
C03146	72626
C17729	81301
C15295	79797
C04644	15494
C08708	9234
C09498	6560
C01205	16320
C17935	81392
C08312	8613
C11798	6762
C01722	28789
C14612	34955
C12128	31028
C03855	17495
C15001	79524
C00133	15570
C05825	1010
C00366	46817
C06610	18809
C07296	15495
C01020	16168
C16208	80379
C08126	27446
C00989	16724
C00723	5931
C18539	81815
C11070	6616
C14064	31753
C05337	28701
C10676	10562
C10327	4544
C17635	81233
C17564	81187
C10357	7937
C12876	32229
C11103	5827
C14180	48926
C01433	15771
C18094	81497
C11010	27526
C17080	80912
C19529	82537
C14823	34487
C08244	73992
C08859	4037
C16275	80413
C09085	3318
C09068	3352
C00259	17535
C11786	7002
C05670	27413
C17927	81388
C18315	81666
C10714	6629
C19248	39227
C06205	28809
C16796	80733
C08603	6602
C15432	79932
C05631	28412
C16840	80764
C03256	16487
C17589	65068
C15073	79593
C04447	17693
C14324	34682
C11616	8418
C06322	15520
C17086	80916
C03878	44278
C18121	81523
C19110	82232
C00596	1113
C06990	28097
C03510	28490
C15527	52469
C13505	31380
C10143	4289
C05999	18419
C16848	51284
C08288	6253
C10024	2980
C16512	71464
C18393	81727
C09708	8115
C10589	4345
C14535	34443
C00413	17076
C06369	84756
C02274	16151
C05334	27552
C05243	16387
C05149	3200
C13869	34074
C19004	82138
C14275	35559
C10362	6137
C01799	28804
C13668	34468
C10056	65480
C15392	79893
C08398	3369
C09606	10103
C00468	17263
C03170	35490
C19383	82436
C08415	79319
C07095	28558
C11680	3472
C07770	9321
C11333	7193
C18435	81744
C07666	4325
C08437	9976
C02880	16673
C09251	9985
C14982	79506
C08523	3418
C11503	28788
C16311	19143
C10802	2022
C06337	15702
C08501	10575
C11928	29722
C15192	79709
C01185	15763
C04798	17147
C05953	27820
C17671	81264
C08040	5948
C10737	8173
C17614	81219
C02091	59945
C10395	8645
C00545	16501
C01225	18321
C12729	31394
C13875	73001
C10170	114
C10734	8625
C03461	24012
C08395	2501
C15727	69052
C19209	82302
C14538	35029
C09818	27639
C06495	3845
C10190	9400
C09852	2743
C18420	81734
C12263	31036
C19514	82526
C14211	34595
C06548	27561
C01260	17422
C19010	82144
C14446	35038
C17604	81210
C15974	80220
C03050	17354
C08412	79326
C08856	27511
C18274	81625
C18369	36773
C16641	80630
C17505	81141
C01456	30765
C14079	33992
C17822	81354
C07880	9907
C07633	63687
C14712	34245
C00166	30851
C01198	46957
C14259	34979
C18469	81768
C09236	70069
C05437	18252
C10874	50305
C07255	7492
C10485	8256
C11111	6047
C10323	4044
C16227	80394
C04739	68681
C15426	79926
C17670	37386
C01909	16691
C08520	70240
C17538	37777
C09964	8647
C11983	29534
C15405	79906
C14908	79434
C05773	33907
C12003	29572
C11699	5597
C09349	2982
C19239	23994
C05842	27410
C18449	81754
C09759	6068
C06091	2430
C03844	28548
C17102	80928
C12375	32203
C08857	3555
C16213	38135
C01222	16955
C10132	2931
C08228	6439
C02180	27905
C05402	28053
C15045	79565
C15754	80082
C13140	31344
C12386	32049
C03766	16667
C16667	80651
C03326	270
C17034	80876
C13854	75529
C16640	80629
C01969	16550
C01269	16257
C15316	79818
C00424	18041
C02800	17204
C19347	82406
C06640	28139
C15489	12755
C10546	2932
C17996	81447
C07704	6960
C19490	82518
C10439	1728
C07424	7986
C15450	79948
C09386	4314
C01499	23316
C09669	9723
C16967	80831
C14519	34093
C14890	79417
C00137	27372
C01502	28591
C10272	7779
C15471	261649
C09117	6004
C13808	34820
C16797	80734
C18345	81691
C18566	48233
C04121	18014
C00916	15776
C14711	34887
C05140	27582
C18158	81549
C02216	18083
C09604	107
C19540	82545
C11235	4506
C03659	18427
C11513	15576
C12457	31112
C18281	81632
C16915	80793
C06843	3011
C09332	27650
C05619	20582
C09116	2808
C06096	28040
C02050	15530
C16528	65088
C09673	5440
C09951	6624
C15261	79763
C10854	3868
C09246	9644
C03506	51793
C01345	28807
C18845	82006
C03226	18238
C16614	28279
C16650	80636
C19268	82349
C12333	31850
C03052	16965
C14243	34319
C16701	80666
C11327	1274
C01861	15987
C11776	10302
C05412	6268
C14168	34327
C10251	3806
C18396	81729
C15214	28428
C09933	3365
C09558	6389
C09550	6066
C12136	42255
C09252	10014
C16556	80563
C16751	80703
C10729	10324
C01152	27596
C02290	50447
C10156	6507
C09961	5316
C12347	31464
C13952	35041
C04540	17261
C03516	15431
C01991	30830
C08219	8346
C06393	18383
C09177	8390
C10869	9923
C18228	50063
C14212	34881
C07543	4822
C07413	7922
C08604	28426
C15339	79841
C19452	82489
C07328	15837
C09692	6070
C03156	52785
C19479	82509
C18965	82104
C16159	49075
C13682	34705
C16665	39251
C16966	80830
C15694	80029
C15115	79634
C01284	11369
C14944	79468
C17546	81173
C18976	82115
C14483	34179
C16964	80828
C08531	6600
C08136	9679
C08724	7734
C12297	31447
C04611	28071
C07005	5106
C09334	2689
C10412	9881
C15058	79409
C02724	15761
C10830	9970
C06381	10790
C06763	28945
C08327	2748
C08607	7540
C08779	8919
